"tweet_id","text","created_at"
1331299881894309888,"@citynewscalgary IRRESPONSIBLES... It's THEIR fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you UCP GANG
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/jtBW71LReq","2020-11-24T18:13:20.000Z"
1331299523327447040,"@CTV_TysonFedor @CTVCalgary @jkenney @shandro @CMOH_Alberta IRRESPONSIBLES... It's THEIR fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you UCP GANG
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/wgQMpWKig7","2020-11-24T18:11:55.000Z"
1331299322323824640,"@iainmartin3 @CBCCalgary IRRESPONSIBLES... It's THEIR fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you UCP GANG
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/MZea1UAPd0","2020-11-24T18:11:07.000Z"
1331299260457906176,"@CBCCalgary IRRESPONSIBLES... It's THEIR fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you UCP GANG
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/ht3FF1l5ru","2020-11-24T18:10:52.000Z"
1331298747268022272,"@YourAlberta @jkenney IRRESPONSIBLE... It's your fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you and your gang.
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/bofr7YoxJI","2020-11-24T18:08:50.000Z"
1331298635540168705,"@KayceeMaduYEG IRRESPONSIBLE... It's your fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you and your gang.
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/URgXMPokeY","2020-11-24T18:08:23.000Z"
1331298346498203650,"Calgary tech companies like @ZeroKey3D are providing contact tracing solutions to help limit the spread of COVID. Learn more here: https://t.co/FmyLFjOZXh","2020-11-24T18:07:14.000Z"
1331298095246700545,"@TravistoewsMLA IRRESPONSIBLE... It's your fault that we got where we are right now. It's embarrassing. Now we have tons of people dying and the small business willl suffer exactly during Xmas time. It's all on you and your gang.
#alberta @AHS_media #yyc #abhealth #calgary #Edmonton #covid https://t.co/w5lDxXVeqO","2020-11-24T18:06:14.000Z"
1331294782040072192,"@AHS_media The health system has had the past NINE months to prepare for a return of #Covid knowing it is a #Coronavirus &amp; therefore will see SEASONAL fluctuations.  I've shut one business (6 people out of work) &amp; lost 5 family due to lockdown #suicide.  WHAT has Alberta health been doing?","2020-11-24T17:53:04.000Z"
1331286634764046341,"🏋️ Thanks to this innovative Montreal startup you can work out despite the pandemic! 😅
Discover all about @silofit  ⤵️
https://t.co/3Sx1EJDjwQ","2020-11-24T17:20:42.000Z"
1331281444535197700,"@SophMathieu, étudiante post-doctorale à l'Université #TÉLUQ qui étudie le système de congé parental au Québec, traite de ce dossier dans un article publié dans le @TorontoStar. - https://t.co/Xw9zPiZLzp

#Choisir
#UTÉLUQ
#Luniversitédechezvous https://t.co/I2opQks0ip","2020-11-24T17:00:05.000Z"
1331260353284628480,"Conservatives at the helm during a pandemic should be a wake up call to all that they are NOT #forthepeople, they are about business above all else, so Kenney’s new slogan should be Alberta Sick and Free vs Strong and (COVID) Free! Ford’s should be OPEN For Big Business! #Fail https://t.co/AVD6ijFcK5","2020-11-24T15:36:16.000Z"
1331233711472381956,"WATCH: Retailers are in support of a lockdown, says Calgary Mayor Naheed Nenshi - and according to polls, Canadians agree.

READ MORE: https://t.co/St9Cxu0BFR

#yyc #retail #business #COVID19ab https://t.co/CrKnNrK13m","2020-11-24T13:50:24.000Z"
1331233623282946056,"Keeping Albertans safe is essential. Especially your employees and customers. Cleaning, disinfecting and proper use of PPE are all vitally important. Here’s what you need to know about #COVID19 and #Alberta #workplace risks: https://t.co/UBylHTLyxr","2020-11-24T13:50:03.000Z"
1331229993553170434,"As Alberta prepares to announce new restrictions today, the province has the most active cases of coronavirus in the country. #COVID19AB #COVID19 #coronavirus #pandemic #health #business #Alberta #Calgary #Edmonton https://t.co/Uqp2eVei1Q","2020-11-24T13:35:38.000Z"
1331210175353655297,"Pleasure contributing to this article #cre #montreal ⁦@CushWakeMTL⁩  https://t.co/si47jvwpAN","2020-11-24T12:16:53.000Z"
1331207982412034054,"Manage Your Home From Wherever You Are With Smart Home Security Systems.

Let's also keep an eye at your construction sites, Business Stablishment especially at this time of COVID-19 lockdown while you stay safe with peace of mind.
Call Calgary Equity Security 403-797-5486 https://t.co/I32UCviG3x","2020-11-24T12:08:10.000Z"
1331131998807629825,"@sammideedub @rie_cardy @CMOH_Alberta No measures were put into place post lockdown. Simple things like mandate masks (enforce), the fed app - tracing, $$ for workers off sick with covid, $$ for small business, proper tracing, plans for LTCs, etc. Kenney turned a blind eye &amp; now we are here. This is on him &amp; Hinshaw!","2020-11-24T07:06:14.000Z"
1331126113804849152,"@ctvedmonton While you obsess over Covid, @jasonkenney is actually working hard to keep Alberta open for business while the rest of you live to criticize and push for kickdowns! 
#AlbertaStrong
#FakeNews 
#NoMoreLockdowns","2020-11-24T06:42:51.000Z"
1331116414153990145,"@DavidStaplesYEG Yep! 👏 thank you for that perspective.....after NDP in Alberta, we have a LOT of government workers who are secure during all of this. Covid is wreaking havoc on financial and Mental wellness of business owners. We don’t have the same guaranteed benefits, paycheque and pension.","2020-11-24T06:04:18.000Z"
1331069452864139265,"Calgary based tech company develops QR code system which allows the for easier tracking of COVID-19 is restaurants. #CMN317 
https://t.co/AWOE0jHQX9","2020-11-24T02:57:42.000Z"
1331055614655533056,"@DwightLester @DavidStaplesYEG @jkenney @CMOH_Alberta I will be paid &amp; strongly support both short term taxation on those earning income and long term debt financing to support business owners &amp; affected employees. Places with high covid numbers see lower overall economic activity than those w/it under control.","2020-11-24T02:02:43.000Z"
1331053406895607810,"A Calgary man has come up with a “sweet” way to pivot into a new opportunity during the COVID-19 pandemic. As Gil Tucker reports, he’s throwing all his talents “into the mix.” https://t.co/A0plTT2HCa","2020-11-24T01:53:56.000Z"
1331033743331508224,"Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself /via @globeandmail https://t.co/52WJ1SMIHH","2020-11-24T00:35:48.000Z"
1331030867125309442,"@darlingcrayon @CBCCalgary Alberta Doctors are asking people / the Alberta Government to help put them out of the COVID business.","2020-11-24T00:24:22.000Z"
1331024495201591302,"Some Alberta businesses taking extra COVID-19 restrictions as cases surge https://t.co/4TxgsVElZn","2020-11-23T23:59:03.000Z"
1331015418451025920,"Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself (subs.) https://t.co/6a5yGIB5ac","2020-11-23T23:22:59.000Z"
1331011084883353602,"If the UCP truly want to operate at the speed of business, they will make the funding available immediately. 

And to help small businesses further, they can adopt our other 6 recommendations: https://t.co/Bw9lyh2Tkk #ableg","2020-11-23T23:05:46.000Z"
1331001351636099072,"@JamesKi27945433 @CMOH_Alberta 19 people under the age of 65 have died in Alberta in almost a year from COVID! What about all of the people who have died from suicides and drug overdoses BECAUSE of what COVID has done to their livelihood and loss of business! Give your head a shake! 🙄","2020-11-23T22:27:05.000Z"
1330989297021972482,"Atlantic bubble bursts as P.E.I., N.L. exit coronavirus pact https://t.co/hZjeAa8GWt Nova  Scotia should close border now. LIVES ARE MORE IMPORTANT THAN BUSINESS. I WOULD RATEHER BE HUNGRY THAN DEAD. SO MR MAC NEIL CLOSE THE BORDER.","2020-11-23T21:39:11.000Z"
1330986985624842254,"The UCP Jobs Minister said he would ""move at the speed of business"". He has not budged. 

#covid19ab #ableg 

https://t.co/Bw9lyhkuIU https://t.co/ZLmnQyJLJi","2020-11-23T21:30:00.000Z"
1330982379578527744,"It's great to see Alberta Tech companies featured in the news. 

Congrats @ZeroKey3D 

https://t.co/Qmdnz3eJty","2020-11-23T21:11:42.000Z"
1330972392462675971,"With COVID-19 cases surging, the virus is outpacing health officials' ability to trace the source of transmission. We were featured in @calgaryherald as one of the #YYCtech companies that developed their own solutions to aid in the contact tracing battle. https://t.co/H0GrikUoQc","2020-11-23T20:32:01.000Z"
1330971907680849923,"Health officials in Alberta have begun hunting around for specialized freezers, one of the first steps in preparing for the arrival of COVID-19 vaccines which could begin arriving within the next few months. #ableg #abpoli 

https://t.co/6J4HFYhbL9","2020-11-23T20:30:05.000Z"
1330964334906839040,"Businesses need certainty, and they need support from this government so that we can all do our part to bring COVID-19 under control without completely sacrificing livelihoods.

#ableg #abpoli #covid19ab 

https://t.co/Bw9lyhkuIU","2020-11-23T20:00:00.000Z"
1330955526968991746,"Still mostly vacant from the COVID-19 exodus, downtown Montreal seeks to reinvent itself to invite white-collar workers back into its shops. #COVID19 #Montreal #Quebec #CRECanada 
https://t.co/sYtUyS0p65","2020-11-23T19:25:00.000Z"
1330947223513833472,"Esther Kelly from 17 Ave SW BIA is up next. 

She said these business have been disproportionately impacted by COVID and the economy.  This year was supposed to be a ""reprieve"" after two years of construction. #yyc #yyccc #calgary","2020-11-23T18:52:00.000Z"
1330934128338903040,"I live in a real small #Alberta town... less than 5k. Hosp. has 3 beds for #COVID. 

That's it. 

When I have to go into a business or populated place here, I wear my mask &amp; social distance. 

I wonder a great deal to myself when I see few others or no one else #MaskUp...

1/","2020-11-23T17:59:58.000Z"
1330931848076148738,"With COVID-19 spiraling out of control in Alberta and @CMOH_Alberta  doing next to nothing to control it, I'm beginning to wonder if @jkenney has his fingers in a business that builds refrigerated trailers.","2020-11-23T17:50:54.000Z"
1330925955527761920,"@gary_feltham In Vietnam everyone wears masks.
Covid stats Nov 20
Vietnam
95M pop
1,304 Cases
35 Deaths

Alberta
4.3M pop
42,797 cases
451 deaths

#WearAMask it protects you your family, friends and economy.

“Vietnam Economy during Covid”
https://t.co/gmw2Eav1nm","2020-11-23T17:27:29.000Z"
1330918689412149248,"Yet more evidence of how COVID-driven working from home will transform downtowns &amp; commercial real estate.

Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself /via @globeandmail https://t.co/UUQdMnksaQ","2020-11-23T16:58:37.000Z"
1330894208354439174,"Subscribers: Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself https://t.co/4HfknPhFYy #Montreal #housingcrisis #coronacrash #emptyhomes #exodus #wfh","2020-11-23T15:21:20.000Z"
1330887845704323072,"“The downtown core is not going to look like it looked like a year ago,” Prof. Cucuzzella said. “These spaces have to become more dynamic in their use. That is the bottom line.”
https://t.co/UhYB73QQ3B","2020-11-23T14:56:03.000Z"
1330884978410983427,"https://t.co/4lEPQV5oGZ","2020-11-23T14:44:40.000Z"
1330875770219192330,"Protect your business, employees and clients during this trying time: https://t.co/6g1SrUz0DG #COVID19 #pandemic #Alberta #AlbertaBusiness #YYC #YEG","2020-11-23T14:08:04.000Z"
1330874089762906112,"REIN in the NEWS!

Mario Toneguzzi's guest on It's Your Business: Jennifer Hunt, VP of Research at The Real Estate Investment Network, talks about a new report the organization released called COVID-19 Special Edition: Real Estate Cycle Update
https://t.co/VdnM3UQzDL","2020-11-23T14:01:24.000Z"
1330760530362048513,"A Calgary tech company has developed a solution to track COVID-19 through the use of QR codes. This is readily available to the public and has already been tested in approximately 10 Calgary restaurants.  #CMN317

https://t.co/7Xj6nwGvzT","2020-11-23T06:30:09.000Z"
1330743016311676929,"Montreal e-commerce business shipping backyard ice rinks across the country

MONTREAL -- With restrictions in place on team sports during the COVID-19 pandemic, some people are setting up backyard skating rinks and a Town of Mont-Royal (TMR) company is wo…https://t.co/XyXCQfXJaZ","2020-11-23T05:20:33.000Z"
1330739690178289667,"Montreal e-commerce business shipping backyard ice rinks across the country

MONTREAL With restrictions in place on team sports during the COVID-19 pandemic, some people are setting up backyard skating rinks &amp; a Town of Mont-Royal (TMR) company is working overtime to send DIY 
🇨🇦","2020-11-23T05:07:20.000Z"
1330717088890044421,"Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself - The Globe and Mail https://t.co/YeDDBYoyiK","2020-11-23T03:37:32.000Z"
1330713291484643328,"Alberta reports more COVID-19 cases on Sunday than any other province @jkenney Ok we won’t have people to drive business if we don’t shut this down https://t.co/9jLp0Vhnep","2020-11-23T03:22:26.000Z"
1330708759425949698,"#ABLeg #covid19AB 
https://t.co/arQ7OH5YLC","2020-11-23T03:04:26.000Z"
1330707700599107585,"As new restrictions are brought in, @jkenney and the UCP have done nothing to support struggling small businesses. 

We have a 7 point plan to support small businesses and protect jobs during this difficult time: https://t.co/DrTpsWBBWk

https://t.co/nek92Uzclg #ableg","2020-11-23T03:00:13.000Z"
1330687024588759040,"N.S. Health reports over 15 potential COVID-19 exposures throughout HRM - CTV News Atlantic: Nova Scotia Health Public Health is warning of new potential COVID-19 exposures. On Sunday, Public Health issued an advisory concerning potential exposures at… https://t.co/m1bgfx1tg7 https://t.co/EcVwF2QSXT","2020-11-23T01:38:04.000Z"
1330677282269237249,"Hollowed out by COVID-19 exodus, downtown Montreal seeks to reinvent itself /via @globeandmail https://t.co/1sBo1rBWZc","2020-11-23T00:59:21.000Z"
1330670904532107266,"@P_Varella @KZavus @CMOH_Alberta Heck if I know - Just stating what their stance is, and taking a guess. I would speculate though that if someone at a biz was giving covid to its 1000s of customers a day, we'd trace it PDQ. And if we *know* 40%+ is social, and 2%+ are business, I've got a guess on the other 50+.","2020-11-23T00:34:00.000Z"
1330661849595928577,"Read my Blog regarding real estate and the pandemic and how it affects you. 2020 definitely has not been business as usual. 

 #EDMONTON #Yeg #Stalbert #SpruceGrove  #yeghomes #yeghome #YegRE  #YegRealEstate  #MadeInYeg #EdmontonLiving #yegcovid 

https://t.co/VZveylikJB","2020-11-22T23:58:02.000Z"
1330653970746859522,"Its not just Covid, it's 'I support small business' - but not with government help, it's 'I support families' - but not through taxes and daycare supports.
'I support education' - but teachers make too much. 

This is the story of Alberta my friends. 

#abpoli #alberta #cdnpoli https://t.co/CNkL8PMiRt","2020-11-22T23:26:43.000Z"
1330594360820256768,"@YourAlberta @jkenney We all know this. What we are waiting for is for you to announce a plan to address skyrocketing COVID-19 numbers. You're in the business of leadership; it's time to show some. #ableg #abed #abhealth #apoli #yyc #yeg #yqr #calgary #edmonton #lethbridge #alberta https://t.co/nY52ksaVFO","2020-11-22T19:29:51.000Z"
1330588245428617222,"@CMOH_Alberta It’s “VERY CONCERNING” to use your words that Costco is leading by instituting capacity limits in its stores (again) while you and the Premier watch us descend into COVID hell and do NADA.  I know of a business that was planning to re-open again mid Dec and now won’t = layoffs","2020-11-22T19:05:33.000Z"
1330579768362713088,"Get a multifunctional printer for your business. PageWide Tech has less moving parts meaning less service calls.

Quote: https://t.co/14zGbidT71
Service: https://t.co/8K4BMburDL

#yeg #yyc #edmonton #calgary #nwt #alberta #covid19 #covid_19 #pagewide #hp #epsb #business #printer https://t.co/Q0IyS5xULI","2020-11-22T18:31:52.000Z"
1330579297824690176,"Way more cans than kegs behind @benjamindandy and that's not typical. With restaurants under restriction and COVID-19 cases going up in Calgary... there are fewer kegs being sold this Christmas. And that's just the tip of the iceberg. https://t.co/niA6lPY37u https://t.co/hmOQiuXEM7","2020-11-22T18:30:00.000Z"
1330569639047417857,"This is the Premier of Alberta the guy that has given all of the FED subsidy money for Covid to Oil and Gas, while Healthcare, schools, small business, seniors are struggling and dying, sound familiar my American friends, we feel your pain🤬😭 https://t.co/GYi8MmRL2L","2020-11-22T17:51:37.000Z"
1330564199639097344,"Businesses are struggling with both rising COVID-19 infections - and increasing restrictions on how, when and where Canadians shop.

What does this mean for retailers and restaurants? Here from businesses in Manitoba and Alberta on today's show.

https://t.co/niA6lQfEw4","2020-11-22T17:30:00.000Z"
1330552072903782415,"@NoraNanza @WaytowichNeil He was not in Nova Scotia. He had just virtually attended @HFXforum (as he has discussed and tweeted about previously). He is having a Halifax associated food while still in Ottawa from a local Ottawa business, not in nor promoting any violation of COVID etiquette.","2020-11-22T16:41:49.000Z"
1330548874562445320,"@mrbefussocial @CMOH_Alberta People were given a false sense of security by politicians and business owners with mask mandates. 

People have told me they are safe from COVID and distance rules don't apply if they wear a mask.

 (1/2)","2020-11-22T16:29:06.000Z"
1330548684044468225,"https://t.co/a2bsAPZHux","2020-11-22T16:28:21.000Z"
1330548620261789697,"@NinjaBoy66 I have actually seen this in Montreal. Some people wrapped themselves in plastics.

Let's agree we need a huge big ass neuralyzer whenever this COVID business ends.","2020-11-22T16:28:06.000Z"
1330537344030609417,"@sileassays 5 months ago, business partner relative with stage 4 lung cancer and only a few weeks of life. The relative got a fever and died 2 days later. Doctors said cause of death was CoVid...without testing. Took family 6 weeks to get cause of death changed as lung cancer. Alberta Health","2020-11-22T15:43:17.000Z"
1330526594922917891,"Alberta’s NDP is proposing 7 measures to support businesses that are affected by the new restrictions, and to better prepare businesses for future measures that may come.

#ableg
https://t.co/Bw9lyhkuIU","2020-11-22T15:00:34.000Z"
1330447138258628608,"@mrbefussocial @CMOH_Alberta Don't you guys ever care about the business? Kenney is welcoming black Friday, Christmas, and Boxing day! I will not be surprised that people will still squish into the mall. From our point of view, Kenney did nothing. From Covid 19, Kenney did a lot.🫁🫁🫁","2020-11-22T09:44:50.000Z"
1330400293130002434,"""It’s lots of excitement, there’s lots of people who want to come out:” Edmonton ski hills seeing big boost in business. #yeg #COVID-19 #COVID 
https://t.co/16HfqqqbGl","2020-11-22T06:38:42.000Z"
1330400258942267393,"""It’s lots of excitement, there’s lots of people who want to come out:” Edmonton ski hills seeing big boost in business. #yeg #COVID-19 #COVID 
https://t.co/gvyTtFAoRJ","2020-11-22T06:38:34.000Z"
1330344124126433281,"@UbakaOgbogu This is the UCP plan, IMO. The UCP are taking advantage of the misery and chaos of the pandemic to slide through their big business takeover of Alberta. What’s easier to take over, public healthcare and education systems that are healthy, or covid-19 crippled systems?","2020-11-22T02:55:30.000Z"
1330332215046180864,"""It’s lots of excitement, there’s lots of people who want to come out:” Edmonton ski hills seeing big boost in business. #yeg #COVID-19 #COVID 
https://t.co/ItXCt1LIij","2020-11-22T02:08:11.000Z"
1330293674211741698,"MONTREAL -
        With restrictions in place on team sports during the COVID-19 pandemic, some people are setting up backyard... - https://t.co/DpH7lNOTeP","2020-11-21T23:35:02.000Z"
1330247677465010182,"Covid vaccine priority.  @RachelNotley @jkenney #COVID19AB @CMOH_Alberta #mbpoli #abpoli #bcpoli #onpoli #qcpoli #cdnpoli #yyc #yeg #ywg #yow #yvr #yyz #yqb #yhm #yul #CDNhealth #CMA_Docs @GovCanHealth @fordnation @shandro @ableg @nenshi @JustinTrudeau https://t.co/VRaRlMj0nL","2020-11-21T20:32:15.000Z"
1330231434741755909,"I urge everyone to read the Covid bylaw in place for Calgary. It says business must put up a sign.. but individuals can choose not to wear a mask, and no proof required to excuse yourself from one. MASKS OFF! They can not enforce it so!!","2020-11-21T19:27:43.000Z"
1330224545165422595,"WestJet passengers travelling to Hawaii will soon have access to a pre-flight COVID-19 testing program, the result of a new partnership between the Calgary-based airline and the U.S. state https://t.co/w32yELSJwj","2020-11-21T19:00:20.000Z"
1330200307322789891,"Calgary tech companies develop COVID contact tracing solutions https://t.co/6e57oE1e2w #finance #financial #finanzas #finanza","2020-11-21T17:24:01.000Z"
1330187490494439424,"Calgary tech companies develop COVID contact tracing solutions. https://t.co/yevMQC3loh","2020-11-21T16:33:06.000Z"
1330175697038569478,"@calgaryherald Start enforcing mask bylaws!! Fine individuals are business’s for not wearing masks!! NE Calgary had 692 covid cases yesterday...I was in that area (Tim Hortons), NO ONE was wearing a mask!!! Start fining Alberta!!! NO lockdowns!!!","2020-11-21T15:46:14.000Z"
1330116245795041283,"Calgary tech companies develop COVID contact tracing solutions https://t.co/cH59g1yfr2","2020-11-21T11:50:00.000Z"
1330087088969101317,"Newfoundland's Quinlan Brothers splashes out cash for COVID-proofing air cleaning systems | The Telegram https://t.co/Ivp22NZyn4 https://t.co/FkMWu2XD8L","2020-11-21T09:54:08.000Z"
1330020365163057152,"Risky Business? New shops open amid second wave of COVID-19 infections:  https://t.co/Eb33hquEhX","2020-11-21T05:29:00.000Z"
1330019352188481536,"@business Top pathologist/virologist Dr. Roger Hodkinson told government officials in Alberta during a zoom conference call that the current coronavirus crisis is “the greatest hoax ever perpetrated on an unsuspecting public.”
https://t.co/9upbCGrnX7","2020-11-21T05:24:58.000Z"
1329991286879825921,"Newfoundland's Quinlan Brothers splashes out cash for COVID-proofing air cleaning systems | SaltWire https://t.co/km3JXFjfW7 https://t.co/EKSvWWObqi","2020-11-21T03:33:27.000Z"
1329990699404697600,"@dinoballerino Not trying to be a downer.. hope business picks up one of these days. https://t.co/3iiQpWZxM5","2020-11-21T03:31:07.000Z"
1332514396388483072,"#Melburnians spending big in regional #Victoria after escaping #COVID 'ring of steel', credit card data shows

#Melbourne #Australia #Business 
https://t.co/obSbWINtlP
@martymccarthy1
Via https://t.co/rewtZzDvy3 https://t.co/wHOfX1OKDO","2020-11-28T02:39:23.000Z"
1332508976622170113,"@business The reason that we have zero covid cases in Melbourne Australia is because we just locked down.
https://t.co/0iIZCmlzpX
#melbourne #victoria #australia #health #medical #covid #photography #coronavirus #IStandWithDan #virus #vax #vaccine #airline #tourism","2020-11-28T02:17:51.000Z"
1332505517684449281,"@JamesElijahMill @GeoffSchuler @TakethatCt @SkepticalMutant @PaulVCooper1 @provaxtexan @hauxton @JaiKanta22 @crabb_vicki @emartinez78987 @swedishchf @SusanBc4654 @DocEmRu @RisetteMD @TinFoilAwards @mcfunny @shallit43 @1_TMF_ @AndrewLazarus4 @JeremyWeinbren @SocialistSugar @Just4TheCause @LG28640297 @jkellyca @krebiozen @Bobby_Network @LesleyStock5 @Christi45657364 @KStateTurk @flitesurgn @Bluedawg19 @JulieHouseOfWow @doritmi @ianfmusgrave @Ephesians6__12 @FrankDElia7 @pnpeterman @Shared_facts @DreadPirRob42 @handmadekathy @PaulCaw05364381 @SBronisz @HMEM11 @Charitable_Fury @truthhealeruk @md444444444 @KSbyAuntieNic @ascendingdove11 @paulmuaddib611 @margie_moo Banned from living? Just existing?
Talk about being overly dramatic.

The evidence shows how successful lockdowns &amp; other public health measures have been in Victoria.
We have officially eliminated COVID and business is booming.

We have been living - all I hear is you whining.","2020-11-28T02:04:06.000Z"
1332469050954301441,"Melbourne Airport has won a crucial vote of confidence from its lenders following a bruising year for Victoria’s key aviation hub in the fallout from the coronavirus pandemic: https://t.co/NY6XUqYmp1 @Melair #MelbourneAirport #aviation","2020-11-27T23:39:12.000Z"
1332462214482161664,"Coronavirus latest:
--Infections in New York state topped 8,000
--Minnesota had a record number of fatalities
--Total U.S. infections passed 13 million
https://t.co/qAtQ7ypRjp","2020-11-27T23:12:02.000Z"
1332454990158327808,"@DawsonEJ Emma, are you saying that any moderation of Victoria's hardline lockdown of business would have cost lives? Seriously? Even in regions where there was no coronavirus?? The govt did eventually soften its rules. Were any lives lost as a result??? . . ./2","2020-11-27T22:43:20.000Z"
1332425575525355521,"@9NewsQueensland Welcome, a second wave COVID-19 is coming to Queensland! Welcome NSW and Victoria to bring us to Queensland a new wave COVID-19. Next stage our business will be close down after second wave COVID-19.","2020-11-27T20:46:27.000Z"
1332346240248459267,"One upside of covid, at least for oyster fans: Four million surplus oysters will be used to grow Prince Edward Island's commercial stocks https://t.co/oIIPqmtrIK","2020-11-27T15:31:12.000Z"
1332343849516208129,"This is how we #BuildBackBetter ⬇️

This #PEI project will use this season’s surplus oysters as seed stock to grow commercial oyster beds, strengthening the industry’s position for post-pandemic seasons.

@JamieDFox @ACOACanada
https://t.co/CSuce2RPQn","2020-11-27T15:21:42.000Z"
1332186646926798849,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/AVH1fftOaT","2020-11-27T04:57:02.000Z"
1332182634542362624,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/4MxBH4yey0","2020-11-27T04:41:05.000Z"
1332180794287263744,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/42p700mogD","2020-11-27T04:33:46.000Z"
1332160480761229312,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/bAMQ5bR18B","2020-11-27T03:13:03.000Z"
1332156262755262466,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/nQPeEHq6Hs","2020-11-27T02:56:17.000Z"
1332150727129657346,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/2FMOfbJpjn","2020-11-27T02:34:18.000Z"
1332144863463272450,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | Cape Breton Post https://t.co/jJGPar310y","2020-11-27T02:11:00.000Z"
1332135700016353280,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/HobqRY8W5v https://t.co/QNmL7FIjUZ","2020-11-27T01:34:35.000Z"
1332134319020670977,"With the world-leading handling of covid in Victoria led by @DanielAndrewsMP &amp; @VicGovDHHS &amp; new initiatives for Vic society &amp; business every day, Victoria is by FAR the most progressive state in Australia. Well done. #DictatorDan &lt;&lt; funny. #DanForPM  (ps im a Sydneysider)","2020-11-27T01:29:06.000Z"
1332131427295617031,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | The Journal Pioneer https://t.co/sQcOpyMtXE","2020-11-27T01:17:36.000Z"
1332119124865150977,"Here's the latest on the coronavirus pandemic https://t.co/VOnmHGdOpS","2020-11-27T00:28:43.000Z"
1332117447256776707,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/AA7ss5D1kY","2020-11-27T00:22:03.000Z"
1332097389981790209,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | The Guardian https://t.co/pIg7iI3QdI","2020-11-26T23:02:21.000Z"
1332096918693044225,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | The Telegram https://t.co/bPR1PyNphN https://t.co/Myva4bhcdm","2020-11-26T23:00:29.000Z"
1332095660200501249,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/8p5gcz9dLj","2020-11-26T22:55:29.000Z"
1332091925009215490,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/y6OGFvO6aU","2020-11-26T22:40:38.000Z"
1332090399767355397,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/VxOzwZtWh1","2020-11-26T22:34:35.000Z"
1332090399096262663,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/agRr63VK36","2020-11-26T22:34:34.000Z"
1332090157013610497,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/gOUKTA2Wt7","2020-11-26T22:33:37.000Z"
1332090156866789376,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/ty5sDK5ftc","2020-11-26T22:33:37.000Z"
1332089508204924930,"To all the dingbats patting Daniel Andrews on the back for 28 days of no Covid cases (including Anthony Albanese).

Wake up.

At what cost did the covid elimination in Victoria come at????

Youth depression 
Business going broke
Destruction of economy

Never forgot the cost!","2020-11-26T22:31:02.000Z"
1332089301589495808,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/juvw0we0xw","2020-11-26T22:30:13.000Z"
1332083273237979139,"PEI oyster industry gets funding to redistribute surplus stock due to COVID | SaltWire https://t.co/Otk1edm10b","2020-11-26T22:06:15.000Z"
1332082661976727554,"Just your daily reminder that eliminating the virus is infinitely preferable and better for the economy than the alternative espoused by some in business, media, and in politics of eliminating humans by prioritizing profits over people. https://t.co/HtDGsN1tjf","2020-11-26T22:03:50.000Z"
